0	1	2
892	66054	Detecting Sentiment Change in Twitter Streaming Data
893	30312	Why Bayesian nonparametrics?
894	67211	Data, Predictions, and Decisions in Support of People and Society
894	83360	Operaciones entre relaciones binarias: Ejemplo.
895	136353	Sparsity: algorithms, approximations, and analysis
897	78639	Lecture 1: Introduction to Microeconomics
897	85173	La Prima de la OpciÃ³n Financiera
898	63742	Modeling Social and Information Networks: Opportunities for Machine Learning
900	68070	The Infinite Factorial Hidden Markov Model
902	29268	Disordered systems, Dynamics
906	79291	Lecture 18: Displacement Current (Difficult Concept), Synchronous Motors, Induction Motors, Secret Top, How does it work?
907	79794	Gated Feedback Recurrent Neural Networks
907	85790	SecuenciaciÃ³n y temporizaciÃ³n temprana en sistemas de fabricaciÃ³n contra stock
908	39435	Lecture 12 -  Evolution, Emotion, and Reason: Emotions, Part II 
909	27717	Learning in Computer Vision
909	79444	Lecture 9: Exam Review 1
911	20638	Lecture 32: Quiz 3 Review
912	12787	Structured Prediction for Natural Language Processing
912	84941	Cinta de opciones y espacios de trabajo
914	79105	Lecture 10: Molecular Biology 1
914	86178	Las reducciones de capital. Caso prÃ¡ctico de registro contable de una reducciÃ³n de capital
915	40549	Cooperative Visual Dialogue with Deep RL
916	80056	The Akamai Story: From Theory to Practice
917	23154	Lecture 25: Driven LRC Circuits, Resonance, Metal Detectors (Beach/Airport)
917	137458	Tutorial on Learning Deep Architectures
918	23054	Lecture 19: How do Magicians levitate women? (with demo), Electric Shock Treatment (no demo), Electrocardiogram (with demo), Pacemakers, Superconductivity (with demo), Levitating Bullet Trains, Aurora Borealis
918	40630	Cooperative Visual Dialogue with Deep RL
919	16352	The Web of Things
919	23690	Lecture 10: Batteries, EMF, Energy Conservation, Power, Kirchhoff's Rules, Circuits, Kelvin Water Dropper
920	32020	Overview of mine water classification and its genesis, with case study examples of management
920	83195	C2 ''el qual'' ''els quals'' ''la qual'' ''les quals
921	19516	Lecture 11: Approximating Probability Distributions (I): Clustering As An Example Inference Problem 
921	23060	Lecture 10: Molecular Biology 1
922	79095	Lecture 5: Linear-time Sorting: Lower Bounds, Counting Sort, Radix Sort 
924	19650	Lecture 6: Exponential and log - Logarithmic differentiation; hyperbolic functions
924	40707	Domain Randomization for Cuboid Pose Estimation
926	23513	Lecture 12: Non-Conservative Forces - Resistive Forces - Air Drag - Terminal Velocity
927	25699	Change Your Mind: Memory and Disease
928	136136	Dirichlet Processes, Chinese Restaurant Processes, and all that
931	22115	Lecture 6: Bisection methods, Newton/Raphson, introduction to lists 
931	84785	Ajustes de arcos y generaciÃ³n de polÃ­gonos en ArcGIS.
932	12638	Structured Prediction for Natural Language Processing
932	75288	Challenges when translating scientific documents
933	74978	Lecture 16: Hybridization and Chemical Bonding
937	88622	ÄujeÄnost tukaj in zdaj
939	20187	Lecture 33: Left and Right Inverses; Pseudoinverse
939	84538	CÃ©spedes de clima subtropical
939	85774	DistribuciÃ³n de la diferencia de las medias muestrales
941	8662	Introduction to Support Vector Machines
941	27727	Particle Filters 
943	25378	Reinforcement Learning
944	85481	Aprenentatge dâHMMs: re-estimaciÃ³ per Viterbi
944	136229	What Would Shannon Do? Bayesian Compression for DL
945	1860	Factor Graphs for Fast and Scalable 3D Reconstruction and Mapping
950	86958	Variaciones REP
950	89850	SIRikt 2015: OdloÄanje, veÅ¡Äina za Å¾ivljenje
952	135548	Big-Data Tutorial
954	72435	The magic of DNA, the molecule of life and its structures
954	74514	Lecture 21: Eigenvalues and Eigenvectors
955	12513	Knows What It Knows: A Framework For Self-Aware Learning
955	135745	Manifold Tangent Classifier
957	82065	Polyhedral Approximations in Convex Optimization
958	19154	Lecture 16: Data Modelling With Neural Networks (II): Content-Addressable Memories And State-Of-The-Art Error-Correcting Codes 
959	87534	 CRNN's
960	4189	Usage of Integrated Services in the industry
960	85166	C2 Citar- complir- complimentar- senyalar
961	13371	Structured Prediction for Natural Language Processing
961	84983	La fase de Mercados Abiertos en el transporte aereo internacional
961	133894	Inferring regulatory networks from expression data using tree-based methods
963	23361	Lecture 3: Forced Oscillations with Damping Information about the Tacoma Narrows Bridge Collapse
963	86934	Algorisme PerceptrÃ³.
963	89939	Imitation Learning
964	20170	Lecture 13: Finding Particular Sto Inhomogeneous ODE's: Operator and Solution Formulas Involving Ixponentials
965	22762	Lecture 2: Biochemistry 1
972	20197	Lecture 29: Singular Value Decomposition
974	20196	Lecture 25: Symmetric Matrices and Positive Definiteness
980	17855	Data, Predictions, and Decisions in Support of People and Society
984	86019	Valor razonable
986	85249	Instrumentos de PolÃ­tica Comercial: el arancel
991	23225	Lecture 31 - Forced Oscillations - Normal Modes - Resonance - Natural Frequencies - Musical Instruments
992	73157	Constraint Programming and Artificial Intelligence: Challenges, Applications and Opportunities
993	86823	ProtecciÃ³n de datos personales: marco legal bÃ¡sico
994	76443	The Skew Spectrum of Graphs
995	80086	Gaussian Processes
995	134509	Information-Theoretic Algorithms for Diffusion Tensor Imaging
998	83228	Dibujo de esculturas. ComposiciÃ³n
1002	19953	Lecture 3: Matrices; inverse matrices
1004	86117	Relaciones binarias. NotaciÃ³n
1004	88495	Knowledge Guided Attention and Inference for Describing Images Containing Unseen Objects
1006	71318	Lecture 2: Discovery of electron and nucleus, need for quantum mechanics
1007	27984	Geometric Methods and Manifold Learning
1007	73759	Probability and Mathematical Needs
1008	35186	Lecture 23: Scheme Memory Model - How Scheme Instructions Synthesize Linked Lists Behind the Scenes and Perform Operations on Them
1013	86070	DistribuciÃ³n de TelevisiÃ³n por satÃ©lite en edificios
1014	6599	LSD-SLAM: Large-Scale Direct Monocular SLAM
1015	5629	Natural Language Understanding 
1016	63434	Learning the dependence structure of rare events: a non-asymptotic study
1019	20374	Lecture 18: Properties of Determinants
1019	86161	Empresa en funcionamiento. Devengo. Uniformidad. Prudencia. No CompensaciÃ³n. Importancia relativa
1022	35595	Lecture 1: Course Overview
1025	133716	Semantic Data Mining
1026	83715	DeterminaciÃ³n del contenido en azÃºcares de la algarroba triturada
1026	85185	Funcions discriminants
1027	23100	Lecture 18: Exam Review 2
1030	23358	Lecture 1: Periodic Phenomena (Oscillations, Waves) - SHO - Complex Notation - Differential Equations - Physical Pendulum
1030	67721	Overview of mine water classification and its genesis, with case study examples of management
1031	85737	Recubrimiento y particiÃ³n de un conjunto
1032	32573	Optimized Information Gatheringin Robotics and Sensor Networks
1034	74376	Lecture 26: Complex Matrices; Fast Fourier Transform
1035	1206	What is intelligence? Modelling And Designing Cognitive Behaviour
1038	84170	Â¿Por quÃ© se utilizan los Instrumentos Financieros Derivados?
1039	34676	Logic, Automata & Games
1040	12639	Structured Prediction for Natural Language Processing
1040	77577	Graph Mining and Graph Kernels
1040	85857	Cotas mejoradas para el algoritmo Branch and Bound en el Jobshop
1040	89907	How to Make, Grow and Sell a Semantic Web Start-up
1043	39025	Lecture 1 -  Introduction to Listening to Music
1044	85496	DiseÃ±o y dimensionado de subunidades de riego localizado con emisores auto compensantes utilizando la aplicaciÃ³n DimSub
1045	28000	Causality
1046	22194	Lecture 9: Relation of BSTs to Quicksort, Analysis of Random BST 
1046	83083	La prohibiciÃ³n d ela tortura en nuestro ordenamiento jurÃ­dico
1047	20041	Lecture 17: Orthogonal Matrices and Gram-Schmidt
1048	34493	Introduction to Modal Logic
1048	83549	Formas de fijar las cotizaciones de las monedas en el Mercado de Divisas
1050	23128	Lecture 20: Angular Momentum - Torques - Conservation of Angular Momentum - Spinning Neutron Stars - Stellar Collapse
1050	73302	Recent Advances in Bayesian Methods
1051	20393	Lecture 12: Graphs, Networks, Incidence Matrices
1051	84874	Permutaciones
1052	79133	Lecture 24: Advanced Topics (cont.)
1053	83420	ResoluciÃ³n de ejercicios de series telescÃ³pica
1055	85802	Convertidores IV_VI
1056	68934	Sharp analysis of low-rank kernel matrix approximations
1056	71288	Lecture 3: Wave-particle duality of light
1056	77814	Scaling Up Deep Learning
1056	79509	Lecture 19: Rotating Rigid Bodies - Moment of Inertia - Parallel Axis and Perpendicular Axis Theorem - Rotational Kinetic Energy - Fly Wheels - Neutron Stars - Pulsars
1059	1872	Lectures on Clustering
1060	59064	Grammatical Inference
1062	87185	Elementos de un circuito.
1063	84889	Relaciones binarias de equivalencia
1063	86899	DeterminaciÃ³n de sÃ³lidos en agua
1064	19537	Lecture 2: Applying Supply and Demand
1064	84060	La InterrupcciÃ³n voluntaria del embarazo
1065	76813	Structured Prediction for Natural Language Processing
1067	19273	Lecture 9: A Noisy Channel Coding Gem, And An Introduction To Bayesian Inference (I)
1074	20394	Lecture 17: Orthogonal Matrices and Gram-Schmidt
1074	38713	Lecture 21 -  Vietnam and Algeria
1075	19987	Lecture 26: Complex Matrices; Fast Fourier Transform
1076	39181	Lecture 1 - Introduction
1077	19271	Lecture 4: Entropy and Data Compression (III): Shannon's Source Coding Theorem, Symbol Codes
1078	7058	Causal inference: from effects of interventions to learning and inference with partial observability.
1079	85518	Uso de algoritmos de lanzamiento para la generacion de secuencias activas
1081	85467	MetodologÃ­as de identificaciÃ³n y valoraciÃ³n de impactos ambientales
1083	20579	Lecture 30: Linear Transformations and Their Matrices
1084	19950	Lecture 6: Exponential and log - Logarithmic differentiation; hyperbolic functions
1085	74680	Lecture 1: Goals of the course; what is computation; introduction to data types, operators, and variables
1085	77971	Scaling Up Deep Learning
1085	133581	Slowly but surely, Bayesian ideas revolutionize medical research
1089	22515	Lecture 24: Advanced Topics (cont.)
1091	26440	Monitoring Dopamine Release During Reward Learning 
1095	134165	"A Tour of Modern ""Image Processing"""
1097	13956	Communication Skills Development
1102	85841	Propiedades booleanas de la teorÃ­a de conjuntos
1104	1450	Analysing Non-stationarity in EEG-BCI
1104	85103	Bases de datos espacial. VisualizaciÃ³n de capas espaciales en un SIG de escritorio
1105	22009	Lecture 9: Relation of BSTs to Quicksort, Analysis of Random BST 
1106	19717	Lecture 19: Introduction to the Laplace Transform; Basic Formulas
1107	85896	Comparadores con AO.
1110	20432	Lecture 27: Positive Definite Matrices and Minima
1110	23097	Lecture 5: E = -grad V, More on Equipotential Surfaces, Conductors, Electrostatic Shielding (Faraday Cage)
1110	28155	Introduction to Reinforcement Learning
1110	88660	Urban Computing: Enabling Intelligent Cities with AI and Big Data
1112	30161	Quantum information and the Brain
1113	81269	Covariate Shift by Kernel Mean Matching
1116	23057	Lecture 8: Friction
1116	41496	Lecture 12: Gradient; directional derivative; tangent plane
1117	22383	Lecture 4: Entropy and asymptotic equipartition property
1117	22976	Lecture 13: Potential Energy - Energy Considerations to Derive Simple Harmonic Motion
1117	84157	Union PN
1118	86281	IntroducciÃ³n a la selecciÃ³n de materiales
1119	36565	Cremaster 1--5
1120	81246	Deep Learning in Natural Language Processing
1121	77398	The Web of Things
1122	86956	CaÃ­da de graves
1124	11231	Lecture 4 - Rhythm: Jazz, Pop and Classical
1124	20167	Lecture 2: Euler's Numerical Method for y'=f(x,y) and its Generalizations
1125	20049	Lecture 22: Diagonalization and Powers of A
1137	76529	Tutorial on Learning Deep Architectures
1138	85959	Microondas. Generadores
1139	85150	IdentificaciÃ³n de las monedas en el Mercado de Divisas
1141	86631	Especies pratenses y cultivos forrajeros anuales de la familia de las leguminosas en EspaÃ±a
1144	136892	Bayesian dynamic modelling
1144	137781	Challenges in Social Network Data: Processes, Privacy and Paradoxes 
1149	2141	Probability and Mathematical Needs
1149	19992	Lecture 23: Differential Equations and exp(At)
1152	28040	Monte Carlo and the mind
1155	83627	Desarrollo concepto Servicio: Elemento central y suplementarios
1155	84959	Uso de algoritmos Branch para la generacion de secuencias activas
1155	86058	Los tipos de habla - La voz audiovisual
1156	22721	Lecture 15: Dynamic Programming, Longest Common Subsequence
1157	86034	Ciclo del agua en el entorno urbano
1160	5575	Learning to See
1161	84166	Por quÃ© hacer un Plan de Emprendimiento
1165	137357	Sequential Monte Carlo methods 
1168	20038	Lecture 11: Matrix Spaces; Rank 1; Small World Graphs
1170	74474	Theoretical neuroscience and deep learning theory
1170	84047	AutoCAD 2018: Dibujo de cÃ­rculos
1175	22626	Lecture 6: Order Statistics, Median 
1175	28884	Optimization: Theory and Algorithms
1176	86990	La importancia de la variacion en programas de mejora genetica vegetal
1177	20193	Lecture 30: Linear Transformations and Their Matrices
1179	29230	Model-Based Reinforcement Learning
1180	5473	Large Scale Deep Learning with TensorFlow
1181	83752	Relaciones binarias. RepresentaciÃ³n matricial
1183	85136	English Articles: 'Definite', 'Indefinite' and 'zero article'
1185	85172	CÃ³mo construir un diagrama de secuencia Ejemplo de creaciÃ³n de objetos.
1186	4063	Computer vision
1186	74545	Learning Deep Generative Models
1191	88523	Knowledge Representation and the Semantic Web â an OntologicianÂ´s View
1192	20052	Lecture 27: Positive Definite Matrices and Minima
1197	34979	Search and Games
1197	88452	Drugi javni posvet o prihodnosti vzgoje in izobraÅ¾evanja
1198	84783	DISTRIBUCIÃN t DE STUDENT
1199	19975	Lecture 14: Orthogonal Vectors and Subspaces
1201	87060	Pruebas en un paradigma OO
1202	19952	Lecture 2: Limits, continuity - Trigonometric limits
1207	84290	Operaciones entre relaciones binarias: UniÃ³n, intersecciÃ³n, diferencia, complementario
1207	85417	La Turbina Axial. Principios Generales
1209	85315	RotaciÃ³n de cultivos hortÃ­colas en la huerta de la partida de Vera de los municipios de Alboraya y Valencia
